F_std_final,F_std_mean,F_std_temporal_std,N,alive_density_final,alive_density_mean,alive_density_temporal_std,cog_load_final,cog_load_mean,cog_load_temporal_std,cog_specificity_final,cog_specificity_mean,cog_specificity_temporal_std,config_idx,correlation_length_final,correlation_length_mean,correlation_length_temporal_std,dyn_excess_pc_final,dyn_excess_pc_slope,eg_excess_pc_final,eg_excess_pc_slope,error,excess_activity_final,excess_activity_slope,excess_pc_final,excess_pc_slope,extinct,final_pop,init,largest_patch_final,largest_patch_mean,largest_patch_temporal_std,mean_intake_final,mean_intake_mean,mean_intake_temporal_std,min_pop,n_distinct_genomes_final,n_distinct_genomes_mean,n_distinct_genomes_temporal_std,n_patches_final,n_patches_mean,n_patches_temporal_std,n_steps,negene_final,negene_mean,negene_temporal_std,param_food_inc,param_gdiff,param_m_scale,param_mu_egene,param_mu_egenome,param_mu_lut,param_restricted_mu,param_tax,param_tax_per_egene,seed,shadow,unique_top_genomes
0.0,0.003478838383783529,0.020890677001452886,256,0.0,0.007422176408179012,0.056193943701471565,0.0,0.857950234118803,5.605432668175818,0.0,0.5434932002314815,3.4479308939836075,44,0.0,2.3209876543209877,14.641246624800864,-4923.0,-0.09152328319783187,-4467.0,-0.08990134519433274,,0.0,0.288607046070461,0.0,4.462104474778392e-05,True,0,halfplane,0.0,481.9012345679012,3675.4004522055225,0.0,8.357370295274405e-05,0.0007475059237348427,0,0.0,81.88888888888889,732.3246935547942,0.0,3.0246913580246915,26.942084803272284,8000,0.0,0.04122176056233153,0.2796185265834215,0.005,0.06,2.5,0.01,0.003,0.1,True,0.035,0.0,0,True,2
0.36021140217781067,0.3267358352522147,0.0628489170861785,256,0.16070556640625,0.13818057966820987,0.054463108536420585,44.25265884399414,49.52202504946862,8.124861343640417,15.394516944885254,15.228792461348169,1.51983336541921,38,32.0,36.91358024691358,16.465600153544358,16066.262071428588,2.2091973201974398,150352.49362524517,14.146659170140039,,-7.0,0.28805939476061393,-0.0007596709665489421,0.00011586045953841609,False,10532,halfplane,3069.0,2672.938271604938,3519.162485752523,0.07860755920410156,0.08324618920407913,0.01626192998677657,4,10532.0,8651.123456790123,2578.5966677403967,533.0,497.7283950617284,136.43132513345714,8000,2.8745727307254083,3.281847524069391,0.5882234668699265,0.013,0.06,2.5,0.003,0.003,0.1,True,0.04,0.0008,0,True,81
0.0,0.0027716756786829158,0.017420019063864575,256,0.0,0.006174723307291667,0.05521134695522334,0.0,0.5432098765432098,3.446412995593933,0.0,0.44662309575963904,3.0097706143033633,45,0.0,1.2962962962962963,11.263887937464753,-2172.0,-0.24561449864498625,-1585.5,-0.02834137102734662,,0.0,0.0,0.0,0.0,True,0,halfplane,0.0,404.5925925925926,3618.3389742787563,0.0,9.30859327868179e-05,0.000832585893841205,0,0.0,0.13580246913580246,1.1083642314796764,0.0,0.09876543209876543,0.7794416848229433,8000,0.0,0.03333333333333333,0.21659542988464367,0.005,0.06,3.5,0.01,0.03,0.03,False,0.035,0.0008,0,True,2
0.29738497734069824,0.30909284158253375,0.07937028202771575,256,0.103179931640625,0.3160370249807099,0.1957463177945656,49.31351852416992,49.80364206102159,8.28235815316916,15.91153335571289,17.35079711160542,2.186959450722669,10,75.0,69.06172839506173,18.00366607317462,61473.373429951724,2.6148643533930533,452984.0421469561,40.80267537473112,,-614.0,0.23121183378500446,-0.09080153800650681,5.160009947451762e-06,False,6762,halfplane,2627.0,15378.567901234568,12589.844910191443,0.028597218915820122,0.04127446528708125,0.01887581753936466,1907,6762.0,20307.172839506173,12957.842401361486,942.0,799.7901234567901,347.7947711875739,8000,3.099230996746525,2.9324703110757637,0.6481228958347915,0.013,0.06,2.5,0.003,0.003,0.1,False,0.035,0.0,0,True,80
0.0,0.0026764927638901603,0.016821740228512877,256,0.0,0.006173216266396605,0.05521151297974476,0.0,0.7283950617283951,4.63218036728249,0.0,0.5884773584059727,3.7030634552558226,46,0.0,1.271604938271605,11.262318189627749,-1903.0,-0.1736728206865402,-699.0,-0.011877822944896081,,0.0,0.0,0.0,0.0,True,0,halfplane,0.0,404.55555555555554,3618.3430898754455,0.0,9.849787126352758e-05,0.0008809917431370835,0,0.0,0.037037037037037035,0.24567591039669628,0.0,0.037037037037037035,0.24567591039669628,8000,0.0,0.030864197530864196,0.19791629064051108,0.005,0.06,3.5,0.003,0.03,0.1,True,0.035,0.0008,0,True,2
0.0,0.003030426248356148,0.019047030916134706,256,0.0,0.0062299186800733024,0.055207533606616045,0.0,0.6671148700478636,4.204727726043286,0.0,0.570370379789376,3.5971334958893944,50,0.0,2.185185185185185,13.896541101847465,-2418.0,-0.07520888167514757,-1655.0,-0.03295868821783459,,0.0,0.0,0.0,0.0,True,0,halfplane,0.0,404.9382716049383,3618.3020243478136,0.0,0.00013299334656309198,0.0011895286538810468,0,0.0,3.753086419753086,33.45700423602391,0.0,1.8395061728395061,16.341613011129514,8000,0.0,0.02925477732958481,0.18614285668219688,0.005,0.06,2.5,0.003,0.003,0.03,False,0.04,0.0008,0,True,2
0.29458093643188477,0.3022692061868715,0.08268596644268188,256,0.1866607666015625,0.26488560806086037,0.17959207935052984,45.99697494506836,38.833183217931676,6.00441557455228,14.511812210083008,14.70744945384838,1.8743911933557595,35,86.0,68.41975308641975,20.38812544591319,18431.805282051326,1.0853632140157288,29520.647403947893,3.972610695183969,,-226.0,0.249037714543812,-0.01847461783699833,2.603548800118075e-05,False,12233,halfplane,8471.0,11831.111111111111,11174.409479246613,0.026681041345000267,0.05040003267335303,0.031362035658809635,393,12233.0,16953.864197530864,11797.5102026469,893.0,617.6543209876543,372.37556246129543,8000,3.169623150494564,2.6766184587654034,0.49553967721298997,0.013,0.08,3.5,0.01,0.003,0.06,True,0.04,0.0,0,True,80
0.27137893438339233,0.2664479668493624,0.03130026863847146,256,0.3576507568359375,0.33448226363570605,0.028058608581595573,40.353981018066406,39.316611584321954,1.8262996197034636,17.276874542236328,17.37525560826431,1.0665467489780938,1,24.0,17.790123456790123,13.183150534278585,55858.094093023275,8.97479897234316,55015.51409752981,8.988694665408888,,0.0,-4.2908762420957554e-05,0.0,-3.1023624768287747e-09,False,23439,halfplane,416.0,973.3456790123457,3700.7264090418917,0.03770378232002258,0.040083119806684095,0.0073228754719631165,13202,23439.0,21516.037037037036,2774.2855979288024,3218.0,3109.7901234567903,526.910227695954,8000,2.3357225137591193,2.2729636736306027,0.17304623352832757,0.013,0.06,5.0,0.003,0.003,0.06,False,0.04,0.0008,0,True,81
0.2531659007072449,0.25056357755337233,0.030571185752908424,256,0.3286285400390625,0.31819887514467593,0.053957566917887445,40.388587951660156,39.590933505399725,2.3405181719720596,17.16050910949707,17.32642411596981,1.0281044561747972,24,12.0,18.91358024691358,19.38957180004859,81568.35499999998,11.29994484976208,48406.15370172623,7.313520841294698,,1.0,-2.0099367660343283e-05,4.643172215268443e-05,-1.2560277610474172e-09,False,21537,halfplane,252.0,862.7530864197531,3659.4323365043156,0.0199423860758543,0.025579057403920608,0.010461383729111949,1058,21537.0,20448.913580246914,3994.548851046364,3649.0,3304.9135802469136,783.501198680701,8000,2.353577564191856,2.295592666822165,0.19503244692709987,0.008,0.06,5.0,0.003,0.003,0.1,False,0.03,0.0008,0,True,81
0.22233442962169647,0.26159765175831173,0.10043248786936086,256,0.072723388671875,0.3138373104142554,0.2629064131798378,65.04846954345703,70.7333607143826,9.61480027997725,16.591083526611328,17.77262987913909,1.9268416784547764,8,77.0,64.93827160493827,19.9445810450366,63394.99185365852,9.03834488277468,815201.2336461254,50.18854985915289,,66.0,0.2839670280036134,0.013627954991006996,9.278221738780381e-06,False,4766,halfplane,2586.0,15831.543209876543,16938.825683384417,0.11456014215946198,0.04891953794400633,0.03318821839068243,597,4764.0,20162.85185185185,17323.135266444515,550.0,759.9506172839506,449.25658486307003,8000,3.920688208140999,3.9929787974812117,0.38258299384364475,0.013,0.06,2.5,0.003,0.03,0.15,True,0.035,0.0,0,True,80
0.0,0.002871992514198531,0.018050646453830237,256,0.0,0.006395316418306327,0.05522253937557735,0.0,0.9073080839934172,5.993607537046926,0.0,0.493581736529315,3.2004447175025343,53,0.0,2.8395061728395063,17.962551435615218,-2256.0,-0.055304967061963854,-3955.5,-0.08413289409001244,,0.0,0.288607046070461,0.0,0.00024522063817176385,True,0,halfplane,0.0,407.037037037037,3618.134395624505,0.0,0.00031525004701113993,0.002819682140107653,0,0.0,14.567901234567902,130.18751322342277,0.0,2.753086419753086,24.512798805702044,8000,0.0,0.052309718694138675,0.3727954589653792,0.005,0.05,2.5,0.01,0.03,0.03,True,0.03,0.0008,0,True,2
