F_std_final,F_std_mean,F_std_temporal_std,N,alive_density_final,alive_density_mean,alive_density_temporal_std,base,cog_load_final,cog_load_mean,cog_load_temporal_std,cog_specificity_final,cog_specificity_mean,cog_specificity_temporal_std,config_idx,correlation_length_final,correlation_length_final_over_mean,correlation_length_mean,correlation_length_temporal_std,dyn_excess_pc_final,dyn_excess_pc_slope,eg_excess_pc_final,eg_excess_pc_slope,error,excess_activity_final,excess_activity_slope,excess_pc_final,excess_pc_slope,extinct,final_pop,init,largest_patch_final,largest_patch_final_over_mean,largest_patch_mean,largest_patch_temporal_std,mean_intake_final,mean_intake_mean,mean_intake_temporal_std,min_pop,n_distinct_genomes_final,n_distinct_genomes_mean,n_distinct_genomes_temporal_std,n_patches_final,n_patches_mean,n_patches_temporal_std,n_steps,negene_final,negene_mean,negene_temporal_std,param_food_inc,param_gdiff,param_m_scale,param_mu_egene,param_mu_lut,param_restricted_mu,param_tax,seed,shadow,unique_top_genomes
0.4178159534931183,0.41185604713179846,0.04159106704351374,256,0.4598846435546875,0.44451513369221335,0.05784741746458154,2026-04-27_top_10_cfg39_score0.55.evoca,24.676631927490234,24.401011711309764,0.3680189401413279,24.676631927490234,24.401011711309764,0.3680189401413279,1,1.0,0.06402116402116402,15.619834710743802,27.438663738259454,205868.31578238343,16.45633602506859,8012286.250359664,756.9433371706347,,-6263.0,0.8751558054464162,-0.2267237595435132,5.698083446595178e-05,False,30139,halfplane,237.0,0.32804832012080026,722.4545454545455,3394.889479572553,0.035164639353752136,0.034830366730813155,0.003346951850141327,6943,28056.0,26473.165289256198,4877.8293393259,5852.0,5343.809917355372,904.9122811609205,12000,1.0,1.0,0.0,0.025,0.02,0.4,0.001,0.01,True,0.035,1,True,88
0.41744524240493774,0.4117190857564122,0.0413530885981335,256,0.46197509765625,0.4444114748111441,0.056227486010042495,2026-04-27_top_10_cfg39_score0.55.evoca,24.705211639404297,24.53904374177791,0.25032298029221994,24.705211639404297,24.53904374177791,0.25032298029221994,0,1.0,0.062019477191184,16.123966942148762,25.934300414362024,212733.81746214104,16.928951433052525,8245344.736899864,750.5409240400481,,-6469.0,0.40245840671995675,-0.22787222228632054,4.132142206257175e-05,False,30276,halfplane,242.0,0.3457142857142857,700.0,3393.3600306363987,0.03508710861206055,0.03485252520392749,0.0033551448899237276,7187,28184.0,26489.85123966942,4761.5066138848015,5963.0,5375.793388429752,879.4428638064493,12000,1.0,1.0,0.0,0.025,0.02,0.4,0.001,0.01,True,0.035,0,True,88
0.41826385259628296,0.4118368842385032,0.041275420385591996,256,0.4633941650390625,0.44493077806204806,0.05667041846684021,2026-04-27_top_10_cfg39_score0.55.evoca,24.682703018188477,24.490508371148227,0.2798438903141001,24.682703018188477,24.490508371148227,0.2798438903141001,2,1.0,0.06685082872928177,14.958677685950413,25.675790666514224,220219.69905263162,17.347013829454937,8457596.305054342,749.0229525871259,,-5376.0,0.8889589486519436,-0.17634325765251901,5.5808678134103855e-05,False,30369,halfplane,178.0,0.24576938437838763,724.2561983471074,3422.4358309553495,0.035188425332307816,0.03482400067150593,0.0033457437161692727,7308,28183.0,26487.388429752067,4822.107104966351,5896.0,5380.05785123967,888.1328198778284,12000,1.0,1.0,0.0,0.025,0.02,0.4,0.001,0.01,True,0.035,2,True,91
0.42801257967948914,0.41849114665807774,0.04480214826618126,256,0.4684600830078125,0.4478419280249225,0.06437663635904672,2026-04-27_top_5_cfg35_score0.62.evoca,24.579818725585938,24.378570525114203,0.2928956808096486,24.579818725585938,24.378570525114203,0.2928956808096486,16,8.0,0.5044293903074518,15.859504132231406,22.423536109519873,179804.91043216072,13.817055757295867,7150273.955269279,611.5562461468351,,-1392.0,1.3363447364855712,-0.045713591247874774,6.350492241064572e-05,False,30701,halfplane,257.0,0.38387566660082956,669.4876033057851,2992.462006678877,0.02523348107933998,0.024961406288068158,0.0025890588166312734,4688,30691.0,29033.438016528926,5088.47815319861,5392.0,4976.380165289256,850.0574725946606,12000,1.0,1.0,0.0,0.015,0.02,0.4,0.001,0.03,False,0.025,1,True,62
0.42699190974235535,0.41860255549761877,0.0447788637380729,256,0.4738922119140625,0.4484640074170325,0.06382188913212641,2026-04-27_top_5_cfg35_score0.62.evoca,24.60224723815918,24.323212347739982,0.310232277553607,24.60224723815918,24.323212347739982,0.310232277553607,15,11.0,0.6943140323422013,15.84297520661157,21.971810739700164,175654.64950000006,13.972008009088713,6284066.74076712,616.292831377968,,-1648.0,1.006763785394933,-0.051805508409528134,5.1568329559137106e-05,False,31057,halfplane,332.0,0.46080433136800575,720.4793388429752,3173.116355666446,0.024900708347558975,0.02492866267965845,0.002656977874065503,4603,31039.0,29072.18181818182,5060.776778648292,5213.0,4999.909090909091,848.185082328319,12000,1.0,1.0,0.0,0.015,0.02,0.4,0.001,0.03,False,0.025,0,True,72
0.4279021620750427,0.4189443754509461,0.04435871246415367,256,0.468780517578125,0.4499760146968621,0.0618453964472891,2026-04-27_top_5_cfg35_score0.62.evoca,24.506574630737305,24.18129794853778,0.3243879988656196,24.506574630737305,24.18129794853778,0.3243879988656196,17,10.0,0.6926159129937035,14.438016528925619,21.088123860757953,165626.6725679012,14.012924755327436,6567207.5197256515,604.965043675676,,-2018.0,1.0374765614415393,-0.06523690549796823,5.141771068225747e-05,False,30722,halfplane,611.0,0.8426625634011512,725.0826446280992,3094.275694862126,0.025125058367848396,0.024939459663900463,0.0026217141468946738,4875,30707.0,29166.727272727272,4970.546468784606,5248.0,4996.818181818182,824.8953251902093,12000,1.0,1.0,0.0,0.015,0.02,0.4,0.001,0.03,False,0.025,2,True,65
0.44923701882362366,0.4422633687326731,0.045991735450732214,256,0.517333984375,0.5032702989814696,0.06978056190014188,2026-04-27_top_3_cfg70_score0.68.evoca,20.568016052246094,20.49612877585671,0.6851153096360665,20.568016052246094,20.49612877585671,0.6851153096360665,10,10.0,0.6114199090449721,16.355371900826448,19.905503829668056,143627.17993853427,12.749507867548568,808659.5708232332,73.42495299560504,,-21645.0,0.7100744479067886,-0.6606860782855,6.231759447061532e-05,False,33904,halfplane,470.0,0.2563027861153926,1833.7685950413222,5030.157179675091,0.019991308450698853,0.019879469278553302,0.0019164862223484266,7584,32416.0,30997.396694214876,5434.2068349740175,4305.0,3873.8264462809916,788.7696840695679,12000,1.0,1.0,0.0,0.015,0.01,0.6,0.01,0.01,False,0.02,1,True,48
0.44845712184906006,0.44160780507670944,0.04707362627666745,256,0.519866943359375,0.5014463062128744,0.07235268672726232,2026-04-27_top_3_cfg70_score0.68.evoca,20.544849395751953,20.367610395447283,0.7086618536196982,20.544849395751953,20.367610395447283,0.7086618536196982,11,7.0,0.4178589047853971,16.75206611570248,20.890616736515756,121760.13227251731,12.794688123794648,853250.6162246338,70.66514378219912,,-23364.0,0.23325159192521325,-0.690460864582569,5.536716785927371e-05,False,34070,halfplane,569.0,0.29792638493426915,1909.8677685950413,5044.311239737424,0.01998252235352993,0.019873341406918755,0.0019287080478148423,6993,32581.0,30884.98347107438,5565.291855576249,4131.0,3883.6694214876034,798.0686333959061,12000,1.0,1.0,0.0,0.015,0.01,0.6,0.01,0.01,False,0.02,2,True,56
0.4500272274017334,0.44129479522547443,0.04786660401978755,256,0.511383056640625,0.49998259741412704,0.07390223717382371,2026-04-27_top_3_cfg70_score0.68.evoca,20.5546932220459,20.389482309010404,0.7250543577949046,20.5546932220459,20.389482309010404,0.7250543577949046,9,15.0,0.8866634098680997,16.917355371900825,21.074282936090736,144769.11417061603,12.86954634502167,829181.2030322215,71.7515754640744,,-21375.0,-0.09665262159599096,-0.6683201997827055,4.658051970919265e-05,False,33514,halfplane,718.0,0.411634826775832,1744.2644628099174,5010.60132279648,0.020199783146381378,0.01988929528589091,0.0019545360062151428,6552,32098.0,30795.314049586777,5643.315450448759,4377.0,3902.685950413223,819.7056519985157,12000,1.0,1.0,0.0,0.015,0.01,0.6,0.01,0.01,False,0.02,0,True,44
0.435454398393631,0.4284623276349927,0.046055340350004866,256,0.4861297607421875,0.4600857821377841,0.0666633634674194,2026-04-27_top_8_cfg111_score0.58.evoca,21.595373153686523,21.225711318086987,0.6404777589685772,21.595373153686523,21.225711318086987,0.6404777589685772,24,8.0,0.47992067426871593,16.669421487603305,23.010377978352416,143382.05682494002,12.870905081587193,982670.6652893026,84.79281945999062,,1314.0,0.7452876304023851,0.0408204176657323,4.921169859758527e-05,False,31859,halfplane,435.0,0.591377915599299,735.5702479338843,2986.469453850857,0.025164280086755753,0.02496022179969086,0.002894526687354431,3918,31830.0,29845.239669421488,5173.56593780407,4934.0,4734.338842975207,841.9807672733181,12000,1.0,1.0,0.0,0.015,0.02,0.6,0.01,0.03,True,0.025,0,True,66
