F_std_final,F_std_mean,F_std_temporal_std,N,alive_density_final,alive_density_mean,alive_density_temporal_std,cog_load_final,cog_load_mean,cog_load_temporal_std,cog_specificity_final,cog_specificity_mean,cog_specificity_temporal_std,config_idx,correlation_length_final,correlation_length_mean,correlation_length_temporal_std,dyn_excess_pc_final,dyn_excess_pc_slope,eg_excess_pc_final,eg_excess_pc_slope,error,excess_activity_final,excess_activity_slope,excess_pc_final,excess_pc_slope,extinct,final_pop,init,largest_patch_final,largest_patch_mean,largest_patch_temporal_std,mean_intake_final,mean_intake_mean,mean_intake_temporal_std,min_pop,n_distinct_genomes_final,n_distinct_genomes_mean,n_distinct_genomes_temporal_std,n_patches_final,n_patches_mean,n_patches_temporal_std,n_steps,negene_final,negene_mean,negene_temporal_std,param_food_inc,param_gdiff,param_m_scale,param_mu_egene,param_mu_egenome,param_mu_lut,param_restricted_mu,param_tax,param_tax_per_egene,seed,shadow,unique_top_genomes
0.2472001016139984,0.2994828012622433,0.09191238430023513,256,0.4345703125,0.19270494249131945,0.14902741174811798,25.0,25.0,0.0,25.0,25.0,0.0,22,78.0,63.81481481481482,22.21172591618182,5735.922979423864,5.180209643843645,0.0,0.0,,-152.0,0.3078051038843721,-0.005092379719714435,3.8846074285583266e-05,False,28480,halfplane,25172.0,8828.32098765432,8054.9991651947375,0.024063648656010628,0.049655327975841955,0.03493096092365504,2,28466.0,12208.469135802468,9605.810593730632,784.0,380.358024691358,272.47209886119816,8000,1.0,1.0,0.0,0.01,0.05,2.5,0.0,0.0,0.03,True,0.035,0.0,0,True,81
0.2213418334722519,0.22629774738976985,0.036816789445326896,256,0.2862548828125,0.2850396427107446,0.032262681744359464,25.0,25.0,0.0,25.0,25.0,0.0,12,1.0,6.037037037037037,16.054263265520103,497688.8275675676,67.28729371691567,0.0,0.0,,16123.0,2.7710182926829274,0.8597136146504685,0.0001818562295783942,False,18760,halfplane,16.0,583.2222222222222,3652.4143917262304,0.03528175875544548,0.03475350224309497,0.003994032645961052,8218,18759.0,18275.74074074074,2482.8010305854136,9979.0,9313.716049382716,2098.949850503247,8000,1.0,1.0,0.0,0.01,0.08,1.2,0.0,0.0,0.06,False,0.035,0.0,0,True,43
0.3515353202819824,0.3162159216762693,0.08123946298999707,256,0.2025146484375,0.22779130346981097,0.14450083190496846,25.0,25.0,0.0,25.0,25.0,0.0,0,91.0,73.81481481481481,20.641628268096948,12242.361375527427,2.5922954214702347,0.0,0.0,,-180.0,0.2585643631436298,-0.026386166364957386,6.535150242968528e-05,False,13272,halfplane,4372.0,10278.79012345679,7991.875489823445,0.05488141253590584,0.0401703776837683,0.020655411783292568,1,12177.0,13586.79012345679,8826.123785638212,224.0,596.4814814814815,340.3390143941668,8000,1.0,1.0,0.0,0.01,0.06,2.5,0.0,0.0,0.01,True,0.035,0.0,0,True,81
0.36048486828804016,0.3500567260715697,0.04287633515006368,256,0.28021240234375,0.2641656192732446,0.04594143073786847,25.0,25.0,0.0,25.0,25.0,0.0,26,24.0,22.19753086419753,17.24866769096225,140034.68818181817,18.524429387956893,0.0,0.0,,1616.0,2.5462009936766044,0.08799825746024825,0.0003289954528329656,False,18364,halfplane,99.0,540.1851851851852,3603.3796040168622,0.03578071668744087,0.03486787403623263,0.00397470856666844,2863,18364.0,16907.777777777777,3106.764169507926,6031.0,5735.518518518518,1189.2046840309965,8000,1.0,1.0,0.0,0.01,0.05,1.0,0.0,0.0,0.15,True,0.035,0.0,0,True,71
0.3607034981250763,0.3523804813991358,0.041971887091061755,256,0.2724609375,0.2647049515335648,0.04257592309958492,25.0,25.0,0.0,25.0,25.0,0.0,27,14.0,25.308641975308642,17.40415870219177,125173.33558017493,16.688355352999487,0.0,0.0,,926.0,1.7629387985546534,0.051859318996415826,0.0002299200768535994,False,17856,halfplane,181.0,597.8765432098766,3597.396834484405,0.03657963499426842,0.03493470776780152,0.003970022692633897,3496,17856.0,16943.074074074073,2898.457247272438,5618.0,5367.024691358025,1067.0126172244932,8000,1.0,1.0,0.0,0.01,0.05,1.2,0.0,0.0,0.1,False,0.035,0.0,0,True,63
0.22411441802978516,0.2377670841452516,0.04652639645472559,256,0.2877655029296875,0.285061494803723,0.08174328413464894,25.0,25.0,0.0,25.0,25.0,0.0,11,1.0,20.382716049382715,25.671027960985377,377957.8368133971,48.68985493441247,0.0,0.0,,20971.0,3.596004742547427,1.1119889707831807,0.0001959979218546139,False,18859,halfplane,31.0,2243.6543209876545,5577.347704005034,0.03490582853555679,0.035841927070308616,0.010792316274760398,6083,18859.0,18277.185185185186,5513.059474391292,10122.0,7719.135802469136,3244.1108076289524,8000,1.0,1.0,0.0,0.01,0.08,2.0,0.0,0.0,0.15,False,0.035,0.0,0,True,60
0.3851798176765442,0.37943843558982565,0.04490742010906442,256,0.286834716796875,0.2919618583019869,0.04049145538506169,25.0,25.0,0.0,25.0,25.0,0.0,28,25.0,30.62962962962963,15.678438795769887,96832.72777777776,12.34818451468026,0.0,0.0,,-753.0,1.1299175700090338,-0.019736437210840174,0.00014565623378507136,False,18798,halfplane,350.0,741.3827160493827,3582.4441396932143,0.04065752401947975,0.040058196234850234,0.004670276814477144,4793,17748.0,17696.493827160495,2858.8022102136392,5080.0,4885.62962962963,906.5364073701161,8000,1.0,1.0,0.0,0.013,0.05,1.5,0.0,0.0,0.01,False,0.04,0.0,0,True,81
0.25957533717155457,0.26091971735895414,0.031970455168322795,256,0.3266754150390625,0.3253786063488619,0.034706828517588724,25.0,25.0,0.0,25.0,25.0,0.0,3,1.0,4.345679012345679,13.371390588391964,330824.45857142855,45.81220713939559,0.0,0.0,,15563.0,3.3199579945799464,0.7269372693726939,0.00015998189319637554,False,21409,halfplane,35.0,685.4444444444445,3998.5575392961055,0.04000705108046532,0.039727588218671304,0.004636432903949759,7376,21409.0,20918.876543209877,3002.785054499215,9158.0,8700.58024691358,1640.962581589756,8000,1.0,1.0,0.0,0.013,0.08,1.2,0.0,0.0,0.15,True,0.04,0.0,0,True,34
0.18637199699878693,0.19108995427320033,0.034478928250312624,256,0.3332977294921875,0.3349370132257909,0.040063909976348906,25.0,25.0,0.0,25.0,25.0,0.0,1,1.0,7.45679012345679,20.596685207783906,541265.7404974094,69.03222285609485,0.0,0.0,,26331.0,4.328122402890696,1.2054662821041067,0.00022494978865837404,False,21843,halfplane,16.0,956.0,4366.400056887839,0.029912728816270828,0.02977203881299054,0.0038458567059884053,7170,21843.0,21545.728395061727,3351.640066610271,10594.0,9879.32098765432,2275.2309383649063,8000,1.0,1.0,0.0,0.01,0.08,2.0,0.0,0.0,0.06,False,0.03,0.0,0,True,26
0.26313838362693787,0.26359872869503354,0.03491708101362221,256,0.3269500732421875,0.3244738166714892,0.029361430443888153,25.0,25.0,0.0,25.0,25.0,0.0,5,1.0,7.111111111111111,19.07619549511645,261399.11182206398,37.443655017979175,0.0,0.0,,14909.0,2.022887308039748,0.6958043589863259,9.751662494814927e-05,False,21427,halfplane,55.0,717.0370370370371,3750.3229241847016,0.040199119597673416,0.03980194137972078,0.0044900719499272185,8767,21427.0,20860.11111111111,2736.358799843595,8978.0,8536.444444444445,1750.9232908298325,8000,1.0,1.0,0.0,0.013,0.08,1.5,0.0,0.0,0.1,False,0.04,0.0,0,True,47
0.26214390993118286,0.2646434351249977,0.03527952577697295,256,0.3362884521484375,0.3314689353660301,0.031642162385571555,25.0,25.0,0.0,25.0,25.0,0.0,23,1.0,8.839506172839506,20.172990615509114,305912.60509090906,39.04054530066175,0.0,0.0,,21167.0,4.01355194218609,0.9604337764871369,0.00019000054641880198,False,22039,halfplane,69.0,779.8024691358024,3752.586306225736,0.029866080731153488,0.029859682062157878,0.003585806344972099,8995,22039.0,21318.35802469136,2908.3766899395537,9058.0,8381.617283950618,1867.818682663337,8000,1.0,1.0,0.0,0.01,0.06,1.2,0.0,0.0,0.15,False,0.03,0.0,0,True,36
0.3229310214519501,0.3202207662441112,0.03799636215816654,256,0.335205078125,0.3249847035349151,0.040134101505999976,25.0,25.0,0.0,25.0,25.0,0.0,20,18.0,18.753086419753085,15.230355381340065,165876.0673731343,20.344004079191134,0.0,0.0,,6468.0,2.48996115627823,0.3044880572023372,0.00018918016511920325,False,21968,halfplane,133.0,850.0493827160494,3706.2404294673242,0.029541537165641785,0.029745139894478113,0.003439875102641395,7789,21050.0,19957.83950617284,3155.267406471359,7057.0,6566.518518518518,1499.0484974827243,8000,1.0,1.0,0.0,0.01,0.05,1.0,0.0,0.0,0.01,False,0.03,0.0,0,True,81
0.18787552416324615,0.18808494011561075,0.023571751949848306,256,0.4360809326171875,0.43210102599344136,0.03334109090562282,25.0,25.0,0.0,25.0,25.0,0.0,9,1.0,6.308641975308642,20.61321760742552,427539.8599844358,56.508084290405755,0.0,0.0,,75308.0,3.8960964317976488,2.8210276560613563,0.00014195480257697647,False,28579,halfplane,57.0,1091.851851851852,4885.194978509264,0.02988062985241413,0.02969266941058047,0.0038194132752578346,15052,25223.0,24746.35802469136,3399.286033637797,7864.0,7740.777777777777,1233.9139374114677,8000,1.0,1.0,0.0,0.013,0.08,2.5,0.0,0.0,0.01,True,0.03,0.0,0,True,43
0.3653970956802368,0.3564190055117195,0.04082203490518537,256,0.3677978515625,0.35472690911940585,0.035593192274521346,25.0,25.0,0.0,25.0,25.0,0.0,29,24.0,32.839506172839506,13.78087491186179,73931.90149999998,10.715530608409464,0.0,0.0,,-243.0,0.6385085817524844,-0.010081314304679845,3.2247655079960727e-05,False,24104,halfplane,542.0,1355.1851851851852,3711.6299607728197,0.035360436886548996,0.03490086502315086,0.004052333741017896,8848,24104.0,22842.728395061727,3291.0694048386954,5044.0,4910.123456790124,910.8540204043763,8000,1.0,1.0,0.0,0.013,0.05,1.5,0.0,0.0,0.15,True,0.035,0.0,0,True,68
0.34372419118881226,0.3231683585010929,0.07307056891313433,256,0.3506927490234375,0.36029674388744215,0.19462109194362381,25.0,25.0,0.0,25.0,25.0,0.0,6,66.0,65.75308641975309,20.161404801264045,15108.403083333338,0.8072444273590909,0.0,0.0,,-306.0,-0.6223830171635051,-0.0044811836476905675,-4.0536220173630846e-05,False,22983,halfplane,9411.0,15926.592592592593,13962.735345035395,0.03347806632518768,0.04807994843541104,0.025039755081150382,2120,21918.0,21950.679012345678,12223.325136931431,2313.0,1876.0123456790122,722.6428261379004,8000,1.0,1.0,0.0,0.018,0.05,2.5,0.0,0.0,0.01,True,0.04,0.0,0,True,78
0.31992489099502563,0.34054443460923656,0.06474539484674613,256,0.626190185546875,0.3733194610218943,0.1795819740834402,25.0,25.0,0.0,25.0,25.0,0.0,15,62.0,73.08641975308642,17.973366805980618,4615.372461538413,4.19323914937958,0.0,0.0,,-201.0,0.31285094850948514,-0.004897899507773307,9.968815881095269e-06,False,41038,halfplane,38082.0,16691.333333333332,13355.200433437303,0.037693168967962265,0.043809809296587364,0.015540629570133944,7348,41038.0,24060.654320987655,12037.338666698812,1202.0,1866.5555555555557,635.6327070499165,8000,1.0,1.0,0.0,0.018,0.05,2.5,0.0,0.0,0.06,False,0.04,0.0,0,True,76
0.19234366714954376,0.1916573448681537,0.024924801157270807,256,0.43426513671875,0.4340415295259452,0.027611314121017985,25.0,25.0,0.0,25.0,25.0,0.0,2,1.0,5.08641975308642,18.672748698891535,412523.1490881226,51.61517903350833,0.0,0.0,,42664.0,7.990465447154473,1.4996133567662566,0.0002850519729390175,False,28460,halfplane,61.0,966.320987654321,4646.8507690484785,0.030070198699831963,0.029654354500917742,0.003489265894272878,16343,28450.0,28030.04938271605,3587.0902988879666,6404.0,6570.432098765432,1138.1667080291734,8000,1.0,1.0,0.0,0.013,0.08,1.5,0.0,0.0,0.03,False,0.03,0.0,0,True,33
0.25955745577812195,0.2587602147717535,0.031045817251081364,256,0.431732177734375,0.4324732650945216,0.04423724973589267,25.0,25.0,0.0,25.0,25.0,0.0,17,1.0,6.950617283950617,20.211780719814726,279719.1075064935,35.252074182743236,0.0,0.0,,33366.0,5.442401309846433,1.1805756345318086,0.0001968431408436073,False,28294,halfplane,78.0,1024.0493827160494,5022.849746688454,0.03007826954126358,0.029721347523140318,0.0036386681648433498,11853,28212.0,27855.9012345679,4223.292664322115,6452.0,6256.716049382716,1165.5669233061567,8000,1.0,1.0,0.0,0.013,0.06,1.2,0.0,0.0,0.03,True,0.03,0.0,0,True,61
0.314724326133728,0.31323548857076666,0.036423867427040735,256,0.4322357177734375,0.43006331832320605,0.04417026277179705,25.0,25.0,0.0,25.0,25.0,0.0,8,10.0,13.88888888888889,26.686104027155185,161805.60905722063,19.870745926349166,0.0,0.0,,13960.0,1.3570137759710932,0.49281604123274647,5.5850369842723554e-05,False,28327,halfplane,227.0,1196.2716049382716,4818.777000244212,0.030297376215457916,0.029774062105534987,0.0034182870620785783,8177,28327.0,27777.30864197531,4217.744399358546,5715.0,5414.555555555556,1023.8500324211984,8000,1.0,1.0,0.0,0.013,0.05,1.0,0.0,0.0,0.06,True,0.03,0.0,0,True,45
0.3885595202445984,0.3838743092837157,0.04427134956160469,256,0.4377593994140625,0.42503771369839893,0.04848352580284598,25.0,25.0,0.0,25.0,25.0,0.0,10,13.0,20.88888888888889,22.81325150969157,86471.24843062198,11.674582951566105,0.0,0.0,,-2248.0,0.9062190605239384,-0.0679451069326058,4.388603589915059e-05,False,28689,halfplane,522.0,1449.7530864197531,4949.470121360827,0.03918547183275223,0.039902145985835864,0.004896090855598311,6992,27254.0,26083.876543209877,4137.710142014097,4410.0,4376.740740740741,796.4130818753339,8000,1.0,1.0,0.0,0.018,0.05,1.2,0.0,0.0,0.01,False,0.04,0.0,0,True,79
0.31595826148986816,0.3115516076853246,0.040085265708875016,256,0.424530029296875,0.42838221420476463,0.05773455703202249,25.0,25.0,0.0,25.0,25.0,0.0,13,15.0,32.135802469135804,17.64236839621167,78795.85381132073,9.498320181301052,0.0,0.0,,3616.0,1.949467253839205,0.12996908920997785,8.759716505022443e-05,False,27822,halfplane,422.0,3570.58024691358,6666.755547304178,0.030487967655062675,0.029943745468317726,0.004397940567476577,11504,27822.0,27669.85185185185,4859.174619012176,5097.0,4575.308641975309,1056.17065869853,8000,1.0,1.0,0.0,0.013,0.05,2.0,0.0,0.0,0.06,False,0.03,0.0,0,True,62
0.26108479499816895,0.2602096678298197,0.030712939692521746,256,0.449676513671875,0.44697325906635804,0.03314310141362313,25.0,25.0,0.0,25.0,25.0,0.0,18,1.0,4.320987654320987,18.270145086826066,303922.5374521452,36.398043523229745,0.0,0.0,,32214.0,2.56179674796748,1.0931116389548698,9.030437090880093e-05,False,29470,halfplane,135.0,637.7530864197531,3664.8292720609334,0.04018409550189972,0.039622042834022896,0.004533547092455102,11123,29470.0,28879.864197530864,3896.299981964803,5166.0,5053.444444444444,732.1029914728233,8000,1.0,1.0,0.0,0.018,0.08,1.2,0.0,0.0,0.1,False,0.04,0.0,0,True,31
0.3501032292842865,0.3437944234889231,0.03941802834639177,256,0.44439697265625,0.44139833803530093,0.04706477105728322,25.0,25.0,0.0,25.0,25.0,0.0,16,2.0,11.814814814814815,25.336311282626582,162742.75438482384,17.846506111062574,0.0,0.0,,14136.0,3.456893631436315,0.49765657308849987,0.00012938995939621014,False,29124,halfplane,238.0,1212.0864197530864,4774.792776054267,0.04005419835448265,0.03967469190189868,0.004752255582100734,7842,27901.0,27284.246913580246,4221.562476323526,4421.0,4435.7037037037035,762.9749351811485,8000,1.0,1.0,0.0,0.018,0.06,1.0,0.0,0.0,0.01,False,0.04,0.0,0,True,77
0.34617748856544495,0.341356411760236,0.03858228440152845,256,0.442474365234375,0.4424199233820409,0.03827701193510169,25.0,25.0,0.0,25.0,25.0,0.0,4,10.0,14.481481481481481,20.51805053617942,119407.1769521411,15.950717743536368,0.0,0.0,,4366.0,-0.060003613369467225,0.15056210773156753,2.224335394456832e-06,False,28998,halfplane,314.0,1107.0123456790122,4286.309657657629,0.039658986032009125,0.03973916954832313,0.004565131397796305,8296,28998.0,28582.666666666668,4064.3074577486277,4865.0,4606.876543209876,714.3769517578695,8000,1.0,1.0,0.0,0.018,0.06,1.2,0.0,0.0,0.15,True,0.04,0.0,0,True,55
0.2215450555086136,0.21803445764529852,0.025696856717177353,256,0.5131683349609375,0.5107192051263503,0.020132347707435008,25.0,25.0,0.0,25.0,25.0,0.0,7,1.0,5.160493827160494,18.962247607391802,212879.4578547486,26.872834719880657,0.0,0.0,,46288.0,0.5750266485998169,1.37599561638981,1.2494457667061405e-05,False,33631,halfplane,302.0,994.5308641975308,3883.466324495662,0.035704199224710464,0.03473046711749501,0.003920549358490181,24610,33624.0,32977.02469135803,4017.6300334662583,3352.0,3504.1728395061727,541.650695835743,8000,1.0,1.0,0.0,0.018,0.08,2.5,0.0,0.0,0.03,False,0.035,0.0,0,True,44
0.23397746682167053,0.2301708400985341,0.027365439843978,256,0.5146636962890625,0.5102085066430363,0.03656871613308663,25.0,25.0,0.0,25.0,25.0,0.0,14,1.0,3.9753086419753085,16.200118357014656,268168.5382882883,32.30170077678396,0.0,0.0,,135651.0,18.719101400180673,4.021791336831806,0.0005599880344283581,False,33729,halfplane,2635.0,2003.8148148148148,4151.700134010583,0.03500206768512726,0.03464048415606404,0.0039643008674793605,12441,33729.0,32999.246913580246,4450.413773330352,1254.0,1696.2962962962963,469.8057766397305,8000,1.0,1.0,0.0,0.018,0.08,1.0,0.0,0.0,0.06,False,0.035,0.0,0,True,24
0.3517293930053711,0.3460309189042927,0.0396426527518781,256,0.506866455078125,0.5058974277826003,0.04212320008085905,25.0,25.0,0.0,25.0,25.0,0.0,25,22.0,17.604938271604937,21.650808448593114,75602.02234324941,9.428397863895142,0.0,0.0,,1281.0,2.7555341011743466,0.03845084573347224,8.928690910897561e-05,False,33218,halfplane,1524.0,2853.037037037037,5564.282366836493,0.03526901826262474,0.03481218952363656,0.004303798039014313,13514,33208.0,32737.234567901236,4583.618548086285,2922.0,2847.0493827160494,496.34928714091853,8000,1.0,1.0,0.0,0.018,0.05,1.5,0.0,0.0,0.03,False,0.035,0.0,0,True,68
0.298936128616333,0.29669397407107884,0.03381110457201813,256,0.516265869140625,0.5117178080994406,0.03561881117757317,25.0,25.0,0.0,25.0,25.0,0.0,19,2.0,7.654320987654321,20.912610935602476,121866.54896805901,15.04565314603313,0.0,0.0,,17123.0,2.3167597109304428,0.5060885499793106,7.2501687796483e-05,False,33834,halfplane,592.0,1765.3086419753085,4544.8436978705295,0.035238150507211685,0.03462381624145272,0.003956698748176535,15364,33834.0,33127.69135802469,4386.66380063504,2917.0,2903.395061728395,467.27213840934087,8000,1.0,1.0,0.0,0.018,0.06,1.5,0.0,0.0,0.15,True,0.035,0.0,0,True,48
