F_std_final,F_std_mean,F_std_temporal_std,N,alive_density_final,alive_density_mean,alive_density_temporal_std,config_idx,correlation_length_final,correlation_length_mean,correlation_length_temporal_std,error,excess_activity_final,excess_activity_slope,extinct,final_pop,init,largest_patch_final,largest_patch_mean,largest_patch_temporal_std,min_pop,n_distinct_genomes_final,n_distinct_genomes_mean,n_distinct_genomes_temporal_std,n_patches_final,n_patches_mean,n_patches_temporal_std,n_steps,param_food_inc,param_gdiff,param_m_scale,param_mu_egenome,param_mu_lut,param_restricted_mu,param_tax,seed,shadow,unique_top_genomes
0.4085107147693634,0.36538808618611957,0.04376472783676032,256,0.449737548828125,0.3917072353078358,0.11303141349062544,26,58.0,68.77611940298507,20.766760344110562,,-9180.0,1.2564151913698853,False,29474,halfplane,18688.0,14487.114427860697,10086.416333839441,3425,29461.0,25440.213930348258,7514.20083230836,1666.0,1702.2686567164178,429.0273825617053,5000,0.018,0.06,1.2,0.001,0.03,True,0.04,0,True,168
0.35696086287498474,0.31104933548329483,0.08037839942329754,256,0.4846954345703125,0.23062650006801927,0.15692486582689316,31,48.0,62.482587064676615,21.892113241138183,,-10697.0,4.882530515738143,False,31765,halfplane,22808.0,8397.621890547263,8868.306238432753,1069,31745.0,14888.124378109453,10163.510870921331,1394.0,1220.4676616915424,408.5698880630409,5000,0.008,0.06,0.7,0.001,0.03,False,0.03,0,True,151
0.3536328375339508,0.3062594567068774,0.062050315616835494,256,0.3292694091796875,0.24457515887360073,0.12072847843276896,33,74.0,73.81094527363184,19.88084103854739,,76557.0,19.97345807595685,False,21579,halfplane,4907.0,6158.766169154229,5970.322392692568,1419,20230.0,14786.432835820895,7191.75839642529,4715.0,2316.7462686567164,1325.0949802805399,5000,0.008,0.08,0.7,0.01,0.01,False,0.03,0,True,165
0.33729517459869385,0.3025285098979722,0.07927840444867348,256,0.55792236328125,0.3330475157173119,0.19367267871862887,32,83.0,72.80099502487562,18.299884430077807,,46570.0,66.90483422491505,False,36564,halfplane,24565.0,12953.213930348258,12030.42756811439,3748,11111.0,6283.36815920398,3194.2589722612875,3880.0,2108.626865671642,1195.2774881616806,5000,0.013,0.08,0.8,0.01,0.001,True,0.035,0,True,153
0.26404494047164917,0.3232560629275308,0.07974240441781066,256,0.0542144775390625,0.30754651121832244,0.2001976040905728,35,39.0,61.99004975124378,16.528579214297157,,-101367.0,46.80517399142905,False,3553,halfplane,241.0,13051.980099502487,12669.080293069454,2818,2129.0,5178.606965174129,3024.6934863419874,1911.0,1346.6517412935323,411.49078335428743,5000,0.013,0.06,0.8,0.001,0.001,True,0.035,0,True,161
0.34468793869018555,0.3684546301020912,0.04791071956210323,256,0.3213348388671875,0.38660518209732586,0.12566195110749023,34,71.0,69.34825870646766,17.579615893922345,,-154952.0,32.11174162849124,False,21059,halfplane,5094.0,13562.44776119403,9289.048837045822,9830,8084.0,8310.796019900497,2218.603660452496,3315.0,2225.457711442786,668.1983792874125,5000,0.018,0.06,0.8,0.001,0.001,False,0.04,0,True,173
0.20545843243598938,0.326300187638743,0.06891520334531802,256,0.010345458984375,0.19438277666841575,0.11953037402028108,40,36.0,67.8457711442786,20.274020690346553,,-2096.0,6.6382213684055085,False,678,halfplane,507.0,8751.756218905473,6930.229292386247,34,245.0,6924.706467661692,4259.907209230232,95.0,521.8507462686567,233.41436605431466,5000,0.008,0.08,1.0,0.001,0.003,True,0.035,0,True,184
0.28552934527397156,0.3441664626942345,0.05796717379325622,256,0.0948333740234375,0.240144188724347,0.12472839893537498,37,71.0,75.66666666666667,19.973199290146628,,-18283.0,7.167475749963062,False,6215,halfplane,1531.0,8968.069651741294,7528.64101332946,1125,3679.0,8759.980099502487,4438.925476135924,1121.0,1223.8009950248756,322.34607989378515,5000,0.01,0.06,1.0,0.001,0.003,True,0.035,0,True,174
0.2761908769607544,0.32202581216150256,0.08274954774249227,256,0.051177978515625,0.3030047060838386,0.20507204261754178,36,39.0,67.58208955223881,22.637407460424743,,-91318.0,41.60416491798437,False,3354,halfplane,820.0,12780.303482587065,12518.89383087397,2146,1617.0,4947.935323383084,3094.8484608809094,1394.0,1137.1641791044776,355.0920529666181,5000,0.013,0.06,1.0,0.01,0.001,True,0.035,0,True,165
0.32640883326530457,0.3519453636152827,0.04852728033597615,256,0.2721405029296875,0.2445734128430115,0.10156236083393737,38,83.0,71.21890547263682,21.92891820241888,,-12516.0,2.4563894192404327,False,17835,halfplane,4143.0,6464.223880597015,5191.901937247744,2015,16558.0,14572.164179104477,5954.459881927414,1939.0,1568.8855721393036,370.204934291706,5000,0.01,0.06,1.0,0.01,0.01,True,0.035,0,True,168
0.2945961654186249,0.3226695650845618,0.06804055396662882,256,0.0970458984375,0.2140841507793066,0.13255015778710685,42,50.0,62.27363184079602,20.001237554840333,,-9781.0,5.345122683611652,False,6360,halfplane,923.0,6205.671641791045,6182.6540664278,389,3819.0,8108.905472636816,4777.044651039987,1090.0,1134.2985074626865,382.5233585658771,5000,0.01,0.08,1.0,0.01,0.003,False,0.04,0,True,188
0.3112049996852875,0.32050932925287173,0.08503200007087278,256,0.1100616455078125,0.25046626608170086,0.18086534306374027,43,85.0,67.28358208955224,20.408616342111,,-52674.0,36.85598658194182,False,7213,halfplane,1907.0,11120.57711442786,10783.729760501974,37,1650.0,3871.542288557214,2962.267730794804,504.0,587.4427860696518,289.8117899469202,5000,0.013,0.08,1.2,0.01,0.001,True,0.04,0,True,163
0.280159592628479,0.32416118510920017,0.07670209949290316,256,0.0600738525390625,0.23657833877487564,0.15980485458276486,44,55.0,57.39303482587065,20.11162262030771,,-58982.0,20.810618826658807,False,3937,halfplane,954.0,8531.970149253732,9242.261414762646,957,1664.0,4322.059701492537,2558.884094167027,1167.0,1025.9203980099503,304.85077277829424,5000,0.01,0.06,1.0,0.001,0.001,False,0.035,0,True,172
0.26943856477737427,0.31006664756815233,0.0732391908043376,256,0.07562255859375,0.2196200546340563,0.14091321180168256,46,47.0,65.87562189054727,17.2164867396931,,-7415.0,8.283329451751154,False,4956,halfplane,469.0,6302.223880597015,6910.331498382633,1725,3445.0,8497.60199004975,5095.6069471649835,1729.0,1602.8507462686566,499.94498962255517,5000,0.01,0.08,0.8,0.001,0.003,False,0.04,0,True,183
0.25517886877059937,0.29502717527880595,0.05527482614313564,256,0.4573211669921875,0.429237403679843,0.11083517542065993,41,1.0,42.03482587064676,26.751738328128212,,152708.0,62.26090787645929,False,29971,halfplane,513.0,6586.955223880597,8035.963319393133,7299,22298.0,19294.119402985074,4828.408693669801,7207.0,4611.353233830846,2024.2484581936803,5000,0.018,0.08,1.0,0.001,0.003,False,0.04,0,True,172
0.29329362511634827,0.30974226359704243,0.04579648590487047,256,0.51458740234375,0.4991230371579602,0.1070703188837778,39,14.0,51.27860696517413,26.068451607330505,,56257.0,19.780997310477318,False,33724,halfplane,1522.0,9428.73631840796,10704.88916639497,13576,32173.0,30638.268656716416,6836.59048649708,4029.0,3541.3333333333335,1183.3085219177278,5000,0.018,0.06,0.8,0.001,0.01,True,0.035,0,True,141
0.35191747546195984,0.35832447184259025,0.052543900365712506,256,0.191864013671875,0.2678128522426928,0.12489981456595758,45,97.0,68.09950248756219,20.075976330508265,,-5279.0,2.598100251219153,False,12574,halfplane,4333.0,7076.024875621891,5897.405934020905,2869,12567.0,17322.621890547263,8079.51084157468,1796.0,1461.4776119402984,333.6771620949655,5000,0.013,0.06,1.2,0.01,0.03,True,0.04,0,True,167
