F_std_final,F_std_mean,F_std_temporal_std,N,alive_density_final,alive_density_mean,alive_density_temporal_std,cog_load_final,cog_load_mean,cog_load_temporal_std,cog_specificity_final,cog_specificity_mean,cog_specificity_temporal_std,config_idx,correlation_length_final,correlation_length_mean,correlation_length_temporal_std,dyn_excess_pc_final,dyn_excess_pc_slope,eg_excess_pc_final,eg_excess_pc_slope,error,excess_activity_final,excess_activity_slope,excess_pc_final,excess_pc_slope,extinct,final_pop,init,largest_patch_final,largest_patch_mean,largest_patch_temporal_std,mean_intake_final,mean_intake_mean,mean_intake_temporal_std,min_pop,n_distinct_genomes_final,n_distinct_genomes_mean,n_distinct_genomes_temporal_std,n_patches_final,n_patches_mean,n_patches_temporal_std,n_steps,negene_final,negene_mean,negene_temporal_std,param_food_inc,param_gdiff,param_m_scale,param_mu_egene,param_mu_egenome,param_mu_lut,param_restricted_mu,param_tax,param_tax_per_egene,seed,shadow,unique_top_genomes
0.0,0.0011828056088200322,0.01057933498195847,256,0.0,0.0061739697868441355,0.05521142955618739,0.0,1.4814814814814814,10.813926904189952,0.0,0.6018518518518519,3.78385495216714,19,0.0,1.3209876543209877,11.269786068816238,-1610.0,-0.21226183378500446,-255659.66666666666,-4.635171221017767,,0.0,0.288607046070461,0.0,0.048101174345076804,True,0,halfplane,0.0,404.60493827160496,3618.337609151857,0.0,0.00044401813252472586,0.003971418910271191,0,0.0,0.08641975308641975,0.6703146647159619,0.0,0.037037037037037035,0.24567591039669628,8000,0.0,0.06172839506172839,0.4539450940950676,0.01,0.05,1.0,0.003,0.03,0.15,True,0.04,0.0008,0,True,2
0.3616233468055725,0.2217742579034817,0.11595677667248183,256,0.2210540771484375,0.0973772590543017,0.09013439722078523,11.635466575622559,15.522158198886448,4.4563296804882295,10.230199813842773,12.956096025160802,3.2621445115104093,5,22.0,62.4320987654321,24.75456724119586,99678.81110569104,11.046228801278227,123292.68529401344,12.14973312987817,,10709.0,2.926969963866305,0.7392144681438533,0.015725911629887335,False,14487,halfplane,34.0,436.4938271604938,3614.794115420057,0.04444677010178566,0.04742689186960091,0.006528469392392242,58,14487.0,5977.172839506173,5161.070847325597,6911.0,2883.6543209876545,2473.4447572011336,8000,1.1373645337198868,1.1919865530753546,0.08717365919116823,0.013,0.05,1.0,0.003,0.01,0.1,False,0.035,0.0008,0,True,45
0.33517470955848694,0.2814665175974369,0.08528089898401889,256,0.204803466796875,0.14228217984423225,0.08192654312725835,10.191476821899414,13.637219629169982,4.026680058221879,8.722183227539062,10.735819274996533,2.8060510553838776,26,14.0,29.234567901234566,19.268903884550777,189348.7556666667,23.843781647965773,157939.88727507467,20.362423233813754,,9808.0,2.009637308039746,0.7306082256592499,0.004380393021060105,False,13422,halfplane,43.0,438.48148148148147,3614.5594342849104,0.043227002024650574,0.04617647362160094,0.0073318754409462715,124,13422.0,8919.74074074074,4791.308403425442,6923.0,4541.197530864198,2478.117651925353,8000,1.1684547757413202,1.2615459325086862,0.08437462682565097,0.01,0.06,1.2,0.01,0.01,0.1,True,0.035,0.0008,0,True,73
0.3408586084842682,0.31525680045654747,0.06728986882023895,256,0.2076263427734375,0.166568143868152,0.07202726277161642,10.191518783569336,15.964606084941346,7.876612824729153,8.284605026245117,11.494910452100966,3.8584314396727892,21,15.0,24.098765432098766,17.643664227272378,172582.5228178138,24.03019597301808,230226.20247225338,28.608771600512995,,7185.0,1.5360359078590788,0.5280370397589473,0.002405721980038501,False,13607,halfplane,42.0,481.60493827160496,3610.0966700883537,0.04348114877939224,0.048011686790872504,0.009575168206334975,222,13607.0,10511.641975308641,4206.52787324196,6632.0,4842.543209876543,2124.5535597814005,8000,1.2301756448886603,1.3378481595839504,0.2014265096907938,0.01,0.06,1.5,0.003,0.01,0.15,True,0.035,0.0008,0,True,67
0.0,0.00041756789303488203,0.003353165557677153,256,0.0,0.006176418728298611,0.055211163173548225,0.0,0.9519890208303192,5.059377264825436,0.0,0.7875691873055918,4.065357874141862,30,0.0,1.3333333333333333,11.268879905340532,-2011.0,-0.16830236562782291,-2881.0,-0.1079273486901535,,0.0,0.288607046070461,0.0,0.01603372478169224,True,0,halfplane,0.0,404.5925925925926,3618.3389640428336,0.0,0.0012194488059591364,0.0076817966617914075,0,0.0,0.24691358024691357,1.9909106062087123,0.0,0.20987654320987653,1.6608494731349805,8000,0.0,0.04458161865569273,0.23398559188170534,0.013,0.05,1.0,0.003,0.03,0.15,True,0.04,0.0008,0,True,3
0.24624629318714142,0.2636457876658734,0.0386220865648527,256,0.2581634521484375,0.24095624758873457,0.04984784487902857,10.757196426391602,13.803009362868321,3.6475908937495167,10.672041893005371,13.328101134594576,2.9965251606722103,13,1.0,10.074074074074074,21.686758648674793,424333.4942608695,56.95213111534847,669130.4410537299,91.13239904037322,,19682.0,3.4480474254742544,1.1624627994680083,0.0004947316416948475,False,16919,halfplane,25.0,451.4074074074074,3613.3365852717966,0.038507960736751556,0.04068135585129997,0.005553778372051,1444,16915.0,15382.172839506173,3166.0154253935984,9753.0,8269.333333333334,2121.862540782345,8000,1.0079791949878834,1.0289354213189943,0.03803060533205055,0.01,0.08,1.2,0.003,0.003,0.03,False,0.03,0.0008,0,True,59
0.36801600456237793,0.2893594820742254,0.11266715083494533,256,0.3067474365234375,0.1844034077208719,0.12466509295438685,11.017062187194824,20.032453890200014,9.20173453465251,7.194516658782959,12.584745542502697,5.192447199983037,29,10.0,33.617283950617285,22.31456807062667,139663.29460627175,17.32621737537689,204782.63810770336,23.008693523637643,,18538.0,3.765159214092142,0.9221509227478484,0.006797703989367318,False,20103,halfplane,55.0,458.12345679012344,3612.4239712029075,0.03910117596387863,0.04614942737015677,0.009705788144529342,93,20103.0,11679.79012345679,7945.078872439542,7779.0,4550.592592592592,3007.577987773172,8000,1.5313137342685172,1.5693102095095848,0.12019917614417379,0.013,0.05,1.2,0.003,0.03,0.1,True,0.03,0.0008,0,True,64
0.3688054382801056,0.2981274162453634,0.10625352371393629,256,0.3124542236328125,0.1951489860628858,0.1225075537415858,10.835131645202637,18.844004819422594,8.764115652146096,7.551512718200684,12.067766766489289,4.479421672170948,23,7.0,31.48148148148148,20.390091463845327,145345.84633910033,18.55676490098447,201753.6652638369,23.654705257213926,,20206.0,3.953849593495937,0.9868124427650107,0.005106517065784307,False,20477,halfplane,67.0,458.1604938271605,3612.3958687432555,0.038842447102069855,0.044938148769699496,0.009048483918476912,112,20472.0,12381.024691358025,7832.876848756489,7852.0,4839.765432098766,3000.785194658903,8000,1.4348293207012746,1.5219691976112686,0.15701970388760195,0.013,0.05,1.2,0.003,0.03,0.03,False,0.03,0.0008,0,True,68
0.3407542407512665,0.3211605150344563,0.055598609184550604,256,0.1056976318359375,0.11418095341435185,0.05378652713659912,61.425148010253906,51.70862678245262,9.756299575864713,16.889965057373047,15.249766926706574,2.347139392292503,4,55.0,50.03703703703704,19.047986474998208,29274.87369620253,2.918416303355436,149945.98809211102,16.012579996557584,,32.0,-0.025907181571815718,0.0046216060080879195,-4.677214134889739e-05,False,6927,halfplane,1696.0,1883.0864197530864,3517.9651602986114,0.09743279218673706,0.08179346260465221,0.015591818391023929,9,6924.0,7072.148148148148,2248.611001227702,532.0,689.9506172839506,257.4485398050785,8000,3.6367836004042156,3.394870257453188,0.45132686252664694,0.01,0.08,2.5,0.003,0.03,0.03,True,0.035,0.0008,0,True,81
0.3180168867111206,0.32876393677275856,0.041538057263384075,256,0.2620086669921875,0.23825713734567902,0.053182030186972123,10.321588516235352,15.33753439820843,6.120057006166629,9.728400230407715,12.858259895701467,3.470630582928434,24,15.0,34.22222222222222,22.91638046959337,229032.10305511812,24.71589623441543,408268.019998556,53.69724424027435,,7503.0,1.3612463866305333,0.4369576611729078,0.0001035317488021528,False,17171,halfplane,120.0,1047.0864197530864,3643.985703504672,0.049951765686273575,0.05210314714062361,0.008736703684616518,5166,17171.0,15209.839506172839,3370.5969264966106,7668.0,5336.617283950617,2266.1500967358347,8000,1.060974899539922,1.161863262180941,0.14025603861624988,0.013,0.08,2.0,0.003,0.003,0.1,False,0.04,0.0008,0,True,69
